,Date,BTC,ETH,USDT,MATIC
0,2021-01-01,3.2336355712283664,4.769730410013588,0.005449100669590923,0.21823411854390162
1,2021-01-02,3.4074235099288686,4.798877021844218,0.0020329911931258327,0.25946786697028434
2,2021-01-03,3.485485445703276,6.27188725350232,0.0008110466751201084,0.33916675563895304
3,2021-01-04,3.355808101046323,6.698000912149302,0.0010756352609264663,0.6645512211168376
4,2021-01-05,3.378917847313276,6.633499600261871,0.001929929078588577,0.5686374239389094
5,2021-01-06,3.526229714795897,7.458920550765189,0.0023245554225803655,1.3453750427515558
6,2021-01-07,3.910617191009983,7.715949039993243,0.0035476662928395353,1.2002661065030367
7,2021-01-08,4.199312847069075,7.843438445097069,0.0018070568766292983,1.1683051796876889
8,2021-01-09,3.9149656253810576,7.853928859652068,0.0045827403030420655,1.2655464022527827
9,2021-01-10,3.7639790517350296,7.8078186945345305,0.0007560396742518627,1.055757491098393
10,2021-01-11,3.352769168320502,6.4721371062066035,0.0018124165265571701,0.742515742057597
11,2021-01-12,3.20214040259102,6.306872858665234,-0.0006909109266054481,0.6842844290138521
12,2021-01-13,3.2302957653897844,5.819927783533326,0.00017078818696747433,0.9138800528930862
13,2021-01-14,3.461248361908879,6.3767132464160445,0.0010226485618989312,1.0075541491888473
14,2021-01-15,3.2269187800122507,6.135469574237678,0.0016038789822443444,1.1086564186456842
15,2021-01-16,3.0529896180066043,6.225716464652142,0.0015436188136106477,0.7513621566194035
16,2021-01-17,3.018881678813539,6.075629536934307,0.0010664941398006444,0.9520813695163244
17,2021-01-18,3.205204465370863,6.539045398320201,0.0008562388317465697,1.195072262885649
18,2021-01-19,3.172381147233949,7.253731146077868,0.0019791094264147713,0.9305833033205808
19,2021-01-20,3.0703002583136003,7.1394584677038875,0.0027792245379287817,1.0079139618194466
20,2021-01-21,2.5252991586819067,5.601773607008786,0.0015937375256309672,0.6662831860053098
21,2021-01-22,2.940962562252408,6.613890204507459,0.002668777657233612,0.951260039488302
22,2021-01-23,2.8114090665409157,6.5947362596903165,0.0019527231285714208,1.0966915884703283
23,2021-01-24,2.8746697138033577,7.719254932849539,0.002839171799842166,1.071493228755529
24,2021-01-25,2.7619174315164736,6.886103755436802,0.002322691095635987,1.001130994835064
25,2021-01-26,2.6594604972944533,7.041392410468044,0.0030232295678069843,1.573327168901332
26,2021-01-27,2.2370242960253157,6.105815002528616,0.0007004751496291206,1.430153607337338
27,2021-01-28,2.6057646251188027,6.689718651498619,0.004602224761791618,1.2726610848197688
28,2021-01-29,2.6134963938171936,6.489038613754253,0.0015464155531386137,1.1760377960810682
29,2021-01-30,2.67617799181009,6.660663707541887,0.003704662979299389,1.2399990264784013
30,2021-01-31,2.531706758964289,6.163123777860435,0.0019496005122976445,1.1059293897898579
31,2021-02-01,2.5983142945014404,6.288172773374305,0.0009702336119414845,1.1447672082505531
32,2021-02-02,2.8246541875412765,6.98966594676501,0.003246624150879729,0.8823863442051105
33,2021-02-03,3.116086622736961,7.859503298739538,0.006631982491901445,1.09367369661117
34,2021-02-04,2.847277047373916,6.833247670315482,0.0011935320883507128,1.200482690560154
35,2021-02-05,2.92835987371894,7.095284703207094,0.002005245905812192,1.2373996791579978
36,2021-02-06,3.01039352971528,6.5249957192173955,0.0026268592441462957,1.283423808003489
37,2021-02-07,2.932443159298919,6.245011649785581,0.0006159358311985663,2.1897752215669137
38,2021-02-08,3.572380109794575,6.661258871960394,0.000795053885165542,2.2442321669039447
39,2021-02-09,3.72135283076039,6.938352972407717,0.0011443532374091347,3.5756139893324734
40,2021-02-10,3.371578639501804,6.335801943635618,-0.0035121503927194597,4.087066396303037
41,2021-02-11,3.6456732607242044,5.719338629287576,-0.002009451447490651,4.3967980035170005
42,2021-02-12,3.6381205705025392,5.863285047057365,0.003463781847598879,4.4354828715516845
43,2021-02-13,3.5505488337024387,5.354352579225592,-0.0012418404590467391,3.7881045465295626
44,2021-02-14,3.919132383435305,5.822012054774047,0.001104989088386299,3.8126839281145877
45,2021-02-15,3.8200022351785385,5.838423566147961,-0.001200079298452894,4.354573335463339
46,2021-02-16,4.063852918874779,5.653516451894702,0.0004034669535519786,4.412685965461383
47,2021-02-17,4.122102505830721,5.547953234965572,-0.001432442522510402,4.20917221138024
48,2021-02-18,4.369374902550448,6.470611398301078,-0.0009516177376500679,5.122391035080699
49,2021-02-19,4.825904180371609,6.617286829308321,6.809232529780829e-05,6.445586620482228
50,2021-02-20,4.835216596400363,6.463572646985906,6.508667741944585e-05,6.054893008848512
51,2021-02-21,4.946384343097501,6.381953267058429,-0.0007201029183868668,6.79167646122668
