,Date,BTC,ETH,USDT,MATIC
0,2021-01-01,3.0063397667024336,3.263278743428124,0.001277809298706023,0.32241271287046835
1,2021-01-02,3.471094155742442,3.7086686965772167,0.0012532794102131373,0.4697694279685758
2,2021-01-03,3.475187603312918,4.623006341690316,-0.0008858471763173448,0.4456390864031605
3,2021-01-04,3.3919400727190077,5.124479421426311,-0.0004688872763018992,0.8232224516790261
4,2021-01-05,3.9453681673948644,5.964917485214089,0.0012805364486123683,1.038124121175977
5,2021-01-06,4.364171050889256,6.629118404919289,0.0017077102325071536,1.89809308138951
6,2021-01-07,4.711182044974032,6.715046685080724,0.0015943690306698954,1.6943044832526004
7,2021-01-08,4.923884557004111,6.769324291110933,-0.0016464568466543206,1.6379474225444346
8,2021-01-09,4.857139179160593,7.082187098114613,0.0025816540123779763,1.779922346194911
9,2021-01-10,4.767974063163762,7.222926188409174,-0.00045642668938972175,1.6061487658423852
10,2021-01-11,4.001165524823536,5.3341823276326865,0.00024882083749311334,1.063608387291739
11,2021-01-12,3.8396074279442534,5.137637066359229,-0.0017622051637772307,1.0407223919703332
12,2021-01-13,4.146331896781677,5.027273770896033,-0.0010441857925518327,1.2391417364882176
13,2021-01-14,4.506609445434228,5.793364894451971,-0.0023346574520499708,1.5476709407955633
14,2021-01-15,4.388458281322666,5.875552997469691,-0.0015050711347582846,1.8230080891419589
15,2021-01-16,4.262530359598516,6.182288463981539,-0.0018515312962863462,1.7299739263324057
16,2021-01-17,4.020292989321893,5.739224461311254,-0.0015289983739346091,1.660862372198575
17,2021-01-18,3.8918504401701925,5.780624402222836,-0.0002771751958134949,1.5177669914784095
18,2021-01-19,3.7969881779573376,6.331550575973159,-0.00046250739999254,1.2204897989781252
19,2021-01-20,3.7032810088219463,6.082023142555791,-0.0005624509089412477,1.2829142678737973
20,2021-01-21,2.9912828107845693,4.650452924084785,-0.002472438039287983,0.8230220161777291
21,2021-01-22,3.244646780387254,5.287575730488138,-0.0015213263123572407,1.0243325457313408
22,2021-01-23,3.135420988683915,5.254532761645796,-0.0016255818558853496,1.167613045213458
23,2021-01-24,2.6776382043825206,5.472703245517648,7.522369679624497e-05,1.0193359389906678
24,2021-01-25,2.737268754754458,5.38580912109526,-6.999313596511847e-05,1.13027527443825
25,2021-01-26,2.689050597074604,5.439071839684898,0.0006264553404395912,1.736667114414959
26,2021-01-27,2.386928659850376,4.843193457429063,0.0007190092462041608,1.4770878362279558
27,2021-01-28,2.7553429514049936,5.346156713351367,0.0017920640706658997,1.258756329617742
28,2021-01-29,2.865056209045028,5.674783929843272,-0.001054538328456256,1.377656253458436
29,2021-01-30,-0.17908693801241649,5.6956696539732175,-0.7706886971715429,-0.4738619681976681
30,2021-01-31,2.612769628038342,5.5915355697761635,-0.00012413128269017637,1.2456019641120548
31,2021-02-01,2.3555294924110464,5.463675658401183,-0.0020099880196731146,1.3506786728194964
32,2021-02-02,2.61719372094789,6.164298139048695,0.0003988765901012936,1.30076984677673
33,2021-02-03,2.95489124313253,6.940704335094529,0.003016150448545085,1.5540229391525209
34,2021-02-04,3.228280663371274,7.493990897919604,0.00032003203326969043,2.0820465303108615
35,2021-02-05,3.4469483883334906,8.236579627320928,-0.00038669853235440144,2.634119907431859
36,2021-02-06,3.4627252411866785,7.84842795486097,0.0012780147242816842,2.039491871176904
37,2021-02-07,3.1869940925664917,7.097426139374669,0.00019876000154361861,2.3387874815331506
38,2021-02-08,3.7486889027124484,7.62681385461441,0.001473430738879955,2.5485109655166336
39,2021-02-09,4.004983109517698,8.10922795598425,0.0024965505293519374,4.142056002390085
40,2021-02-10,3.7861149063255253,7.704614611774698,0.001568715259826492,4.839648404772496
41,2021-02-11,3.9731419774849526,7.638628408452261,0.001161348215585667,5.0862968536979425
42,2021-02-12,3.8895318361504865,7.594441052922518,0.004187514717659102,4.872235575869937
43,2021-02-13,3.821406344331013,7.4665511350328035,0.0008560745582599782,4.0237079643291755
44,2021-02-14,4.121610293370428,7.592081397240069,0.0015179694049005654,3.8158047754663142
