Date,Open*,High,Low,Close,Volume,Market Cap
"Jul 06, 2021",$12.05,$14.20,$12.05,$13.36,"$115,274,691","$2,303,064,233"
"Jul 07, 2021",$13.35,$14.16,$13.06,$13.09,"$90,665,563","$2,256,911,227"
"Jul 08, 2021",$13.11,$13.11,$11.86,$12.12,"$66,426,383","$2,089,650,223"
"Jul 09, 2021",$12.10,$12.87,$11.65,$12.54,"$63,493,395","$2,162,842,355"
"Jul 10, 2021",$12.55,$12.84,$11.88,$12.03,"$36,867,384","$2,073,455,507"
"Jul 11, 2021",$12.02,$12.49,$11.93,$12.41,"$31,468,064","$2,140,341,356"
"Jul 12, 2021",$12.43,$12.83,$11.72,$12.19,"$51,376,241","$2,101,179,631"
"Jul 13, 2021",$12.16,$12.44,$11.77,$11.91,"$43,903,713","$2,054,305,306"
"Jul 14, 2021",$11.90,$12.09,$11.14,$11.79,"$43,795,905","$2,033,171,620"
"Jul 15, 2021",$11.80,$12.10,$11.14,$11.35,"$34,811,185","$1,956,926,499"
"Jul 16, 2021",$11.39,$11.82,$10.84,$10.86,"$47,233,363","$1,872,615,845"
"Jul 17, 2021",$10.81,$11.15,$10.74,$10.93,"$32,780,916","$1,884,141,862"
"Jul 18, 2021",$10.96,$11.28,$10.66,$10.70,"$32,792,037","$1,845,676,260"
"Jul 19, 2021",$10.70,$10.76,$10.05,$10.17,"$32,476,789","$1,753,452,730"
"Jul 20, 2021",$10.18,$10.34,$9.34,$9.65,"$35,862,709","$1,663,936,715"
"Jul 21, 2021",$9.64,$10.74,$9.48,$10.42,"$45,013,149","$1,796,687,747"
"Jul 22, 2021",$10.43,$10.96,$10.24,$10.83,"$40,893,616","$1,867,045,248"
"Jul 23, 2021",$10.84,$11.16,$10.53,$11.10,"$35,786,332","$1,913,730,606"
"Jul 24, 2021",$11.07,$11.45,$10.96,$11.17,"$42,078,775","$1,926,396,585"
"Jul 25, 2021",$11.15,$11.34,$10.77,$11.24,"$34,788,469","$1,938,115,785"
"Jul 26, 2021",$11.25,$12.69,$11.22,$11.49,"$94,326,395","$1,981,458,874"
"Jul 27, 2021",$11.46,$12.27,$11.19,$11.92,"$52,941,102","$2,055,185,446"
"Jul 28, 2021",$11.93,$12.43,$11.70,$12.26,"$68,268,675","$2,113,316,789"
"Jul 29, 2021",$12.32,$12.63,$11.99,$12.42,"$66,712,426","$2,153,108,831"
"Jul 30, 2021",$12.43,$13.00,$11.97,$13.00,"$71,146,688","$2,254,457,533"
"Jul 31, 2021",$12.98,$13.61,$12.60,$13.59,"$67,970,748","$2,356,847,738"
"Aug 01, 2021",$13.53,$14.06,$12.65,$12.88,"$90,946,247","$2,233,279,592"
"Aug 02, 2021",$12.86,$13.37,$12.65,$13.01,"$54,993,392","$2,255,921,927"
"Aug 03, 2021",$13.00,$13.51,$12.34,$12.53,"$60,826,755","$2,174,047,239"
"Aug 04, 2021",$12.56,$13.77,$12.42,$13.68,"$66,911,765","$2,373,327,239"
"Aug 05, 2021",$13.70,$13.94,$12.92,$13.83,"$76,011,395","$2,400,170,729"
"Aug 06, 2021",$13.83,$14.96,$13.41,$14.73,"$105,878,541","$2,554,816,693"
"Aug 07, 2021",$14.76,$15.92,$14.62,$15.76,"$128,714,036","$2,734,546,035"
"Aug 08, 2021",$15.84,$16.09,$14.58,$14.81,"$78,280,305","$2,570,268,505"
"Aug 09, 2021",$14.81,$16.73,$14.47,$16.23,"$143,463,343","$2,816,357,011"
"Aug 10, 2021",$16.18,$17.17,$15.81,$16.45,"$124,902,142","$2,854,288,124"
"Aug 11, 2021",$16.43,$17.55,$16.39,$16.75,"$122,723,375","$2,906,432,332"
"Aug 12, 2021",$16.73,$17.54,$15.48,$16.57,"$112,149,586","$2,875,267,447"
"Aug 13, 2021",$16.60,$18.28,$16.41,$18.05,"$113,858,977","$3,132,281,821"
"Aug 14, 2021",$18.03,$18.41,$17.24,$18.07,"$101,585,490","$3,135,569,347"
"Aug 15, 2021",$18.11,$18.82,$17.17,$18.80,"$101,215,297","$3,262,295,619"
"Aug 16, 2021",$18.77,$21.11,$18.49,$19.18,"$252,835,090","$3,329,606,536"
"Aug 17, 2021",$19.08,$25.35,$18.48,$23.53,"$737,983,102","$4,085,030,409"
"Aug 18, 2021",$23.43,$30.88,$21.54,$29.89,"$1,170,857,988","$5,189,593,576"
"Aug 19, 2021",$30.04,$33.71,$28.81,$30.63,"$1,116,363,939","$5,318,975,580"
"Aug 20, 2021",$30.67,$39.19,$30.00,$39.19,"$962,895,338","$6,803,795,069"
"Aug 21, 2021",$39.13,$49.96,$37.80,$43.79,"$1,931,663,488","$7,604,601,583"
"Aug 22, 2021",$43.73,$45.01,$40.76,$43.53,"$1,163,748,675","$7,560,311,292"
"Aug 23, 2021",$43.63,$53.07,$43.63,$46.45,"$1,527,912,599","$8,067,278,162"
"Aug 24, 2021",$46.52,$58.98,$44.31,$55.35,"$2,249,385,587","$9,620,414,360"
"Aug 25, 2021",$55.57,$57.43,$45.71,$46.12,"$1,541,625,994","$8,025,551,230"
"Aug 26, 2021",$46.26,$48.46,$41.42,$41.42,"$1,202,053,529","$7,215,688,828"
"Aug 27, 2021",$41.37,$50.41,$40.33,$50.08,"$1,672,611,618","$8,732,090,955"
"Aug 28, 2021",$50.14,$51.76,$46.24,$50.20,"$1,165,188,185","$8,762,218,822"
"Aug 29, 2021",$50.24,$52.41,$46.80,$47.51,"$790,206,804","$8,302,197,933"
"Aug 30, 2021",$47.48,$48.23,$41.14,$41.33,"$863,132,838","$7,229,019,298"
"Aug 31, 2021",$41.46,$44.17,$38.39,$39.49,"$863,301,439","$6,914,672,867"
"Sep 01, 2021",$39.54,$45.53,$38.63,$41.93,"$1,042,268,891","$7,349,242,700"
"Sep 02, 2021",$42.48,$47.85,$41.30,$47.76,"$967,474,676","$8,384,915,807"
"Sep 03, 2021",$47.65,$51.55,$44.89,$45.91,"$1,292,097,111","$8,083,327,009"
"Sep 04, 2021",$45.90,$49.79,$44.17,$47.14,"$920,757,965","$8,338,094,607"
"Sep 05, 2021",$47.20,$49.38,$45.59,$48.18,"$870,312,119","$10,595,363,408"
"Sep 06, 2021",$48.15,$51.30,$43.67,$47.04,"$1,176,511,096","$10,353,198,991"
"Sep 07, 2021",$47.09,$47.18,$32.80,$37.60,"$1,505,074,715","$8,282,527,575"
"Sep 08, 2021",$37.66,$39.43,$33.28,$37.05,"$932,136,418","$8,161,927,430"
"Sep 09, 2021",$36.58,$44.55,$36.16,$40.77,"$1,331,437,306","$8,981,659,742"
"Sep 10, 2021",$40.73,$49.61,$40.48,$49.19,"$2,437,929,731","$10,835,706,426"
"Sep 11, 2021",$49.48,$58.99,$48.35,$57.16,"$2,562,681,437","$12,592,515,684"
"Sep 12, 2021",$57.10,$64.87,$53.83,$59.26,"$2,713,467,627","$13,054,057,024"
"Sep 13, 2021",$59.30,$60.75,$48.06,$53.11,"$2,513,345,537","$11,699,453,602"
"Sep 14, 2021",$53.20,$57.17,$49.25,$51.58,"$1,243,073,204","$11,361,967,017"
"Sep 15, 2021",$51.50,$58.11,$50.36,$57.63,"$1,139,814,004","$12,694,100,642"
"Sep 16, 2021",$57.89,$67.86,$57.29,$67.84,"$2,877,776,131","$14,944,835,398"
"Sep 17, 2021",$67.67,$70.78,$60.92,$69.93,"$2,149,572,436","$15,405,524,492"
"Sep 18, 2021",$70.07,$75.32,$67.25,$69.01,"$1,951,788,341","$15,202,502,312"
"Sep 19, 2021",$68.86,$76.21,$66.55,$70.08,"$1,827,002,963","$15,436,740,281"
"Sep 20, 2021",$70.09,$70.40,$55.92,$56.68,"$2,342,075,415","$12,485,386,911"
"Sep 21, 2021",$57.33,$66.11,$52.87,$59.02,"$2,637,731,601","$13,000,731,743"
"Sep 22, 2021",$58.98,$74.47,$57.96,$74.19,"$2,640,281,903","$16,342,408,141"
"Sep 23, 2021",$74.09,$79.52,$73.03,$76.42,"$2,336,551,605","$16,834,092,690"
"Sep 24, 2021",$76.46,$78.35,$67.14,$72.40,"$2,238,592,113","$15,949,166,713"
"Sep 25, 2021",$72.39,$72.64,$67.70,$68.38,"$1,022,340,249","$15,063,561,402"
"Sep 26, 2021",$68.35,$71.48,$61.88,$66.86,"$1,282,520,288","$14,728,794,674"
"Sep 27, 2021",$66.88,$72.47,$65.47,$66.51,"$1,210,911,405","$14,650,986,466"
"Sep 28, 2021",$66.37,$69.44,$61.25,$61.52,"$989,963,988","$13,551,528,223"
"Sep 29, 2021",$61.60,$69.24,$61.39,$65.52,"$1,366,679,673","$14,433,178,042"
"Sep 30, 2021",$65.51,$68.72,$64.36,$66.77,"$1,122,979,274","$14,707,628,658"
"Oct 01, 2021",$66.63,$69.44,$63.31,$67.57,"$1,441,796,222","$14,884,850,536"
"Oct 02, 2021",$67.63,$73.36,$65.88,$69.22,"$1,391,263,335","$15,248,344,678"
"Oct 03, 2021",$69.13,$71.54,$67.65,$68.72,"$1,003,680,421","$15,137,441,435"
"Oct 04, 2021",$68.68,$68.68,$64.00,$65.16,"$949,626,760","$14,353,839,761"
"Oct 05, 2021",$65.25,$66.72,$62.94,$64.65,"$813,159,957","$14,241,553,493"
"Oct 06, 2021",$64.60,$65.70,$58.68,$60.11,"$963,971,611","$13,242,323,657"
"Oct 07, 2021",$60.03,$62.27,$57.56,$61.49,"$906,896,093","$13,545,058,991"
"Oct 08, 2021",$61.52,$64.92,$60.07,$60.52,"$812,757,714","$13,331,793,001"
"Oct 09, 2021",$60.40,$61.95,$59.86,$60.57,"$368,977,448","$13,341,933,155"
"Oct 10, 2021",$60.57,$60.88,$55.54,$56.59,"$450,502,943","$12,466,804,950"
"Oct 11, 2021",$56.59,$59.19,$53.96,$55.30,"$590,939,451","$12,182,863,608"
"Oct 12, 2021",$55.34,$55.34,$51.23,$54.36,"$692,864,342","$11,974,331,874"
"Oct 13, 2021",$54.35,$57.05,$53.33,$55.15,"$655,950,094","$12,149,353,103"
"Oct 14, 2021",$54.99,$58.43,$54.95,$56.08,"$521,698,717","$12,353,914,642"
"Oct 15, 2021",$56.18,$57.09,$54.60,$56.25,"$559,567,841","$12,391,359,720"
"Oct 16, 2021",$56.31,$61.84,$55.71,$57.48,"$730,039,645","$12,662,754,038"
"Oct 17, 2021",$57.57,$58.53,$53.55,$56.08,"$388,579,198","$12,353,091,320"
"Oct 18, 2021",$56.04,$56.43,$54.25,$55.47,"$301,848,293","$12,220,283,753"
"Oct 19, 2021",$55.53,$58.03,$55.13,$56.82,"$369,199,133","$12,516,017,012"
"Oct 20, 2021",$56.81,$61.55,$56.73,$59.56,"$557,808,885","$13,120,233,526"
"Oct 21, 2021",$59.63,$64.31,$58.90,$61.31,"$834,466,444","$13,505,728,605"
"Oct 22, 2021",$61.45,$68.64,$61.42,$65.46,"$1,235,036,359","$14,418,921,084"
"Oct 23, 2021",$65.53,$69.10,$64.57,$65.46,"$675,884,810","$14,419,776,112"
"Oct 24, 2021",$65.44,$67.59,$61.97,$64.52,"$512,814,089","$14,212,535,569"
"Oct 25, 2021",$64.55,$69.82,$64.38,$69.82,"$559,909,250","$15,381,442,493"
"Oct 26, 2021",$69.71,$72.88,$67.82,$68.87,"$913,850,539","$15,171,386,689"
"Oct 27, 2021",$68.67,$69.55,$57.86,$61.52,"$947,198,473","$13,551,289,110"
"Oct 28, 2021",$61.53,$64.93,$61.53,$64.43,"$593,781,415","$14,193,080,385"
"Oct 29, 2021",$64.38,$66.13,$63.54,$64.77,"$390,478,927","$14,268,504,811"
"Oct 30, 2021",$64.73,$64.78,$61.10,$62.42,"$340,551,397","$13,749,245,777"
"Oct 31, 2021",$62.31,$64.44,$60.34,$64.29,"$385,833,917","$14,161,740,162"
"Nov 01, 2021",$64.50,$66.69,$62.36,$65.07,"$553,398,869","$14,334,601,728"
"Nov 02, 2021",$64.97,$68.05,$64.34,$67.58,"$437,288,365","$14,887,970,005"
"Nov 03, 2021",$67.77,$75.54,$67.15,$75.43,"$1,110,753,061","$16,616,308,365"
"Nov 04, 2021",$75.58,$80.97,$74.13,$79.29,"$1,139,576,690","$17,467,232,891"
"Nov 05, 2021",$79.05,$81.07,$72.46,$74.36,"$593,374,945","$16,381,553,546"
"Nov 06, 2021",$74.30,$78.69,$72.52,$78.69,"$487,295,739","$17,333,294,515"
"Nov 07, 2021",$78.81,$88.84,$78.14,$87.71,"$1,321,363,546","$19,320,327,632"
"Nov 08, 2021",$87.71,$96.91,$83.73,$91.18,"$1,954,611,681","$20,086,784,070"
"Nov 09, 2021",$91.07,$91.54,$87.08,$88.45,"$780,284,087","$19,485,420,030"
"Nov 10, 2021",$88.30,$94.02,$78.65,$85.30,"$1,297,653,103","$18,789,403,838"
"Nov 11, 2021",$85.38,$89.54,$83.84,$88.06,"$661,012,573","$19,398,729,593"
"Nov 12, 2021",$87.88,$89.97,$81.32,$84.72,"$676,532,796","$18,663,761,156"
"Nov 13, 2021",$84.80,$98.44,$84.80,$97.26,"$1,144,798,693","$21,425,175,664"
"Nov 14, 2021",$97.56,$99.88,$91.81,$95.40,"$1,142,384,672","$21,016,118,864"
"Nov 15, 2021",$95.42,$101.59,$92.25,$93.55,"$1,202,984,508","$20,607,860,765"
"Nov 16, 2021",$94.03,$101.86,$84.00,$97.98,"$1,843,490,926","$21,582,702,422"
"Nov 17, 2021",$98.03,$110.03,$94.12,$107.80,"$2,393,292,480","$23,747,350,981"
"Nov 18, 2021",$107.58,$110.31,$92.36,$100.25,"$1,920,193,319","$22,084,338,772"
"Nov 19, 2021",$100.46,$112.11,$96.07,$112.02,"$1,562,347,126","$24,677,286,671"
"Nov 20, 2021",$112.08,$129.93,$111.91,$125.77,"$2,291,581,571","$27,705,581,117"
"Nov 21, 2021",$125.83,$146.22,$123.55,$128.60,"$3,379,295,976","$28,328,813,993"
"Nov 22, 2021",$128.78,$144.88,$126.19,$134.53,"$3,211,306,704","$30,114,621,585"
"Nov 23, 2021",$134.87,$136.54,$122.11,$123.83,"$1,959,122,592","$27,719,516,853"
"Nov 24, 2021",$123.88,$124.51,$113.00,$115.19,"$1,893,484,509","$25,784,420,544"
"Nov 25, 2021",$115.09,$130.04,$114.35,$122.65,"$2,233,964,558","$27,454,574,162"
