Date,Open*,High,Low,Close,Volume,Market Cap
"Oct 29, 2021",$194.91,$204.90,$194.91,$200.18,"$2,468,703,579","$60,301,394,604"
"Oct 28, 2021",$184.52,$201.05,$182.22,$194.86,"$3,463,958,628","$58,672,510,570"
"Oct 27, 2021",$199.87,$205.40,$178.73,$183.77,"$4,552,692,842","$55,333,662,364"
"Oct 26, 2021",$209.53,$213.98,$197.49,$199.81,"$3,194,205,752","$60,161,132,950"
"Oct 25, 2021",$202.32,$218.73,$198.20,$210.10,"$4,837,376,169","$63,232,871,504"
"Oct 24, 2021",$197.97,$204.72,$185.57,$202.36,"$3,413,057,378","$60,902,871,290"
"Oct 23, 2021",$196.30,$205.67,$192.56,$197.70,"$3,253,670,286","$59,473,993,983"
"Oct 22, 2021",$190.45,$214.04,$188.27,$196.43,"$7,486,821,306","$59,091,364,718"
"Oct 21, 2021",$176.77,$193.60,$176.77,$190.32,"$6,865,815,461","$57,226,164,606"
"Oct 20, 2021",$155.88,$176.44,$155.20,$175.95,"$3,315,306,825","$52,904,574,750"
"Oct 19, 2021",$157.21,$159.41,$153.22,$156.02,"$1,400,902,548","$46,912,067,427"
"Oct 18, 2021",$160.00,$162.86,$155.03,$157.23,"$1,698,878,759","$47,254,003,672"
"Oct 17, 2021",$157.46,$167.43,$154.09,$159.74,"$2,168,838,138","$47,991,515,200"
"Oct 16, 2021",$163.01,$164.71,$156.74,$157.54,"$1,531,502,795","$47,304,541,727"
"Oct 15, 2021",$150.05,$165.12,$146.98,$162.60,"$3,970,589,003","$48,823,235,028"
"Oct 14, 2021",$148.02,$155.33,$147.33,$149.76,"$1,948,101,208","$44,950,465,986"
"Oct 13, 2021",$152.52,$155.35,$144.41,$148.18,"$2,105,226,551","$44,438,380,256"
"Oct 12, 2021",$145.01,$153.26,$137.81,$152.74,"$2,853,992,440","$45,806,350,192"
"Oct 11, 2021",$147.80,$153.92,$140.36,$144.86,"$1,851,795,187","$43,418,344,986"
"Oct 10, 2021",$156.75,$158.36,$146.90,$148.05,"$1,556,965,341","$44,350,090,749"
"Oct 09, 2021",$158.70,$161.41,$154.87,$156.83,"$1,522,023,824","$46,957,713,350"
"Oct 08, 2021",$154.26,$168.85,$152.76,$158.95,"$2,781,848,650","$47,593,592,988"
"Oct 07, 2021",$153.96,$161.36,$150.54,$154.28,"$2,579,187,256","$45,995,023,049"
"Oct 06, 2021",$164.61,$165.36,$150.77,$154.11,"$3,259,712,887","$45,922,341,980"
"Oct 05, 2021",$166.99,$169.98,$160.59,$164.12,"$2,541,087,419","$48,902,559,644"
"Oct 04, 2021",$172.96,$172.96,$162.77,$166.73,"$3,109,040,100","$49,659,370,563"
"Oct 03, 2021",$169.11,$176.97,$166.07,$172.59,"$3,149,579,954","$51,403,969,859"
"Oct 02, 2021",$161.59,$174.90,$156.32,$169.09,"$3,471,658,582","$50,362,758,463"
"Oct 01, 2021",$141.38,$164.74,$138.44,$161.68,"$4,387,488,320","$48,133,442,239"
"Sep 30, 2021",$135.41,$142.85,$134.31,$141.07,"$2,244,376,110","$41,975,552,359"
"Sep 29, 2021",$132.34,$140.04,$131.23,$135.35,"$2,428,105,040","$40,274,326,399"
"Sep 28, 2021",$136.51,$139.29,$128.24,$131.54,"$2,422,542,861","$39,121,381,241"
"Sep 27, 2021",$135.93,$148.50,$133.98,$136.73,"$2,867,246,888","$40,665,406,680"
"Sep 26, 2021",$136.22,$140.78,$125.12,$135.70,"$2,674,182,809","$40,359,412,133"
"Sep 25, 2021",$139.30,$144.07,$134.11,$136.18,"$2,037,106,949","$40,483,409,214"
"Sep 24, 2021",$149.94,$151.20,$128.80,$139.40,"$3,852,350,632","$41,439,741,432"
"Sep 23, 2021",$148.06,$152.36,$143.20,$149.75,"$3,389,212,044","$44,498,459,173"
"Sep 22, 2021",$124.18,$150.94,$122.35,$147.92,"$4,952,222,859","$43,948,674,199"
"Sep 21, 2021",$132.76,$144.47,$116.34,$123.95,"$5,243,953,819","$36,826,034,434"
"Sep 20, 2021",$152.79,$153.39,$131.26,$132.13,"$5,623,667,250","$39,239,569,158"
"Sep 19, 2021",$169.23,$170.65,$151.25,$152.52,"$3,350,530,308","$45,292,491,129"
"Sep 18, 2021",$147.45,$171.14,$144.39,$169.18,"$5,415,012,910","$50,219,084,924"
"Sep 17, 2021",$152.35,$153.44,$135.25,$147.59,"$4,675,731,485","$43,810,237,551"
"Sep 16, 2021",$158.81,$163.12,$147.65,$152.47,"$3,215,168,472","$45,259,139,925"
"Sep 15, 2021",$158.42,$166.18,$154.24,$159.12,"$3,908,939,772","$47,209,150,397"
"Sep 14, 2021",$169.77,$171.30,$143.55,$158.09,"$5,799,758,794","$46,905,809,823"
"Sep 13, 2021",$174.42,$174.93,$150.97,$169.27,"$6,437,530,449","$49,682,465,101"
"Sep 12, 2021",$179.23,$181.57,$170.58,$174.54,"$3,012,633,094","$51,204,891,389"
"Sep 11, 2021",$179.37,$193.41,$175.57,$178.87,"$5,367,389,010","$52,475,356,326"
"Sep 10, 2021",$187.61,$196.95,$168.69,$179.87,"$7,087,524,572","$52,738,113,948"
"Sep 09, 2021",$209.47,$214.96,$181.45,$188.20,"$12,676,272,744","$55,154,395,898"
"Sep 08, 2021",$173.28,$197.99,$147.99,$191.04,"$13,187,213,606","$55,944,567,504"
"Sep 07, 2021",$164.18,$194.82,$133.10,$173.15,"$17,068,643,416","$50,680,710,100"
"Sep 06, 2021",$142.06,$165.88,$138.04,$164.38,"$5,774,090,688","$47,900,300,588"
"Sep 05, 2021",$138.99,$145.00,$135.08,$142.07,"$2,996,918,105","$41,399,255,561"
"Sep 04, 2021",$146.42,$150.43,$136.45,$139.11,"$3,970,422,964","$40,517,769,039"
"Sep 03, 2021",$128.39,$148.83,$128.39,$146.58,"$7,526,373,837","$42,693,513,645"
"Sep 02, 2021",$110.73,$131.96,$109.65,$128.10,"$5,074,399,603","$37,259,468,690"
"Sep 01, 2021",$107.44,$119.53,$106.27,$111.03,"$3,974,443,896","$32,279,142,628"
"Aug 31, 2021",$109.76,$130.01,$103.35,$108.48,"$7,590,894,022","$31,578,154,529"
"Aug 30, 2021",$94.34,$116.85,$94.04,$110.54,"$5,274,104,165","$32,162,385,738"
"Aug 29, 2021",$96.56,$97.78,$90.99,$94.47,"$1,830,344,091","$27,485,451,270"
"Aug 28, 2021",$88.00,$97.84,$85.79,$96.70,"$2,580,080,503","$28,135,310,599"
"Aug 27, 2021",$74.81,$88.85,$72.72,$88.09,"$3,263,988,286","$25,615,973,857"
"Aug 26, 2021",$71.97,$78.06,$66.26,$75.32,"$2,713,050,538","$21,902,216,868"
"Aug 25, 2021",$70.68,$72.70,$66.22,$71.95,"$1,551,240,766","$20,923,790,994"
"Aug 24, 2021",$75.78,$79.37,$68.62,$70.67,"$2,153,611,667","$20,541,377,500"
"Aug 23, 2021",$72.77,$76.71,$71.68,$75.71,"$1,372,134,245","$21,708,006,370"
"Aug 22, 2021",$73.87,$77.48,$71.55,$72.80,"$968,933,849","$20,875,322,466"
"Aug 21, 2021",$78.70,$81.81,$72.70,$73.76,"$1,513,097,171","$21,137,257,124"
"Aug 20, 2021",$72.75,$79.99,$70.94,$78.72,"$1,844,455,899","$22,561,143,908"
"Aug 19, 2021",$72.84,$75.09,$68.61,$72.76,"$2,467,398,203","$20,840,771,193"
"Aug 18, 2021",$64.17,$80.12,$60.27,$72.54,"$4,507,409,622","$20,779,131,389"
"Aug 17, 2021",$62.12,$74.89,$58.98,$64.21,"$4,043,742,154","$18,392,377,588"
"Aug 16, 2021",$53.54,$68.82,$52.47,$62.43,"$3,799,339,365","$17,874,089,307"
"Aug 15, 2021",$44.15,$54.63,$43.45,$53.75,"$1,448,656,564","$15,386,975,521"
"Aug 14, 2021",$44.85,$44.87,$42.94,$44.11,"$363,834,257","$12,629,306,463"
"Aug 13, 2021",$41.11,$44.90,$40.72,$44.89,"$541,894,525","$12,769,451,326"
"Aug 12, 2021",$41.70,$43.40,$39.38,$41.10,"$527,833,804","$11,689,996,880"
"Aug 11, 2021",$40.65,$43.74,$40.63,$41.74,"$507,980,107","$11,872,222,934"
"Aug 10, 2021",$38.68,$41.66,$38.22,$40.64,"$452,480,699","$11,079,929,651"
"Aug 09, 2021",$37.66,$40.00,$36.48,$38.77,"$377,034,585","$10,569,548,743"
"Aug 08, 2021",$39.47,$39.53,$36.94,$37.67,"$358,570,315","$10,271,294,580"
"Aug 07, 2021",$39.49,$40.51,$37.63,$39.40,"$534,979,916","$10,742,861,246"
"Aug 06, 2021",$37.36,$40.39,$35.69,$39.45,"$589,190,671","$10,754,484,235"
"Aug 05, 2021",$35.77,$38.21,$35.53,$37.36,"$595,137,193","$10,184,408,504"
"Aug 04, 2021",$34.11,$36.65,$33.27,$35.76,"$413,657,602","$9,750,503,201"
"Aug 03, 2021",$33.19,$35.83,$32.40,$34.00,"$474,629,269","$9,268,701,567"
"Aug 02, 2021",$34.19,$35.91,$33.06,$33.22,"$407,399,691","$9,057,674,911"
"Aug 01, 2021",$36.68,$36.72,$33.28,$34.25,"$490,639,931","$9,339,020,651"
"Jul 31, 2021",$32.35,$36.87,$31.68,$36.83,"$587,168,181","$10,040,503,858"
"Jul 30, 2021",$31.28,$33.06,$30.07,$32.39,"$617,830,199","$8,831,801,354"
"Jul 29, 2021",$27.88,$31.89,$27.37,$31.28,"$448,009,571","$8,528,409,074"
"Jul 28, 2021",$28.15,$28.75,$27.41,$27.82,"$315,682,626","$7,583,522,026"
"Jul 27, 2021",$28.21,$28.95,$27.01,$28.07,"$375,599,550","$7,651,658,236"
"Jul 26, 2021",$28.23,$31.05,$27.90,$28.31,"$743,673,802","$7,717,450,000"
"Jul 25, 2021",$28.65,$28.87,$26.53,$28.17,"$309,208,018","$7,679,861,963"
"Jul 24, 2021",$28.52,$29.51,$28.07,$28.70,"$353,750,758","$7,825,408,615"
"Jul 23, 2021",$27.71,$28.69,$26.43,$28.51,"$407,955,237","$7,773,950,587"
"Jul 22, 2021",$26.67,$28.14,$25.95,$27.70,"$364,666,998","$7,552,624,200"
"Jul 21, 2021",$23.44,$27.42,$22.87,$26.62,"$555,770,206","$7,258,448,090"
"Jul 20, 2021",$24.51,$24.98,$22.18,$23.49,"$413,439,963","$6,404,131,917"
"Jul 19, 2021",$26.67,$26.72,$24.01,$24.45,"$361,915,410","$6,665,324,427"
"Jul 18, 2021",$26.78,$27.73,$26.36,$26.75,"$230,336,396","$7,293,572,048"
"Jul 17, 2021",$26.25,$27.70,$26.04,$26.72,"$289,689,475","$7,285,326,695"
"Jul 16, 2021",$28.55,$29.44,$26.23,$26.37,"$374,718,328","$7,189,451,552"
"Jul 15, 2021",$31.36,$31.48,$28.01,$28.45,"$329,918,376","$7,757,107,712"
"Jul 14, 2021",$29.14,$31.44,$27.52,$31.28,"$331,866,434","$8,528,371,236"
"Jul 13, 2021",$30.79,$31.09,$28.92,$29.12,"$197,825,362","$7,939,526,439"
"Jul 12, 2021",$32.17,$32.64,$30.07,$30.85,"$221,058,993","$8,410,343,323"
"Jul 11, 2021",$31.69,$32.54,$31.41,$32.18,"$211,679,810","$8,772,884,240"
"Jul 10, 2021",$33.32,$34.14,$31.19,$31.79,"$296,566,657","$8,666,774,458"
"Jul 09, 2021",$33.13,$34.39,$31.99,$33.26,"$327,170,629","$9,069,188,075"
"Jul 08, 2021",$36.72,$36.92,$32.80,$33.20,"$498,201,257","$9,052,578,353"
"Jul 07, 2021",$34.23,$38.01,$33.84,$36.59,"$519,252,659","$9,976,177,349"
"Jul 06, 2021",$32.93,$34.98,$32.93,$34.27,"$365,336,040","$9,343,050,097"
"Jul 05, 2021",$34.28,$34.46,$32.48,$32.98,"$313,839,322","$8,992,833,088"
"Jul 04, 2021",$34.50,$35.50,$33.56,$34.31,"$303,420,520","$9,354,354,087"
"Jul 03, 2021",$34.02,$35.40,$33.30,$34.48,"$327,019,964","$9,400,215,615"
"Jul 02, 2021",$33.31,$34.03,$31.48,$34.02,"$440,298,780","$9,275,256,700"
"Jul 01, 2021",$35.51,$35.54,$32.39,$33.40,"$474,665,321","$9,107,189,782"
"Jun 30, 2021",$33.96,$35.95,$31.60,$35.56,"$570,984,168","$9,694,007,086"
"Jun 29, 2021",$33.01,$35.79,$32.73,$33.87,"$471,854,279","$9,233,357,638"
"Jun 28, 2021",$31.88,$34.24,$31.04,$32.93,"$473,612,135","$8,977,345,683"
"Jun 27, 2021",$29.75,$31.93,$29.27,$31.93,"$497,353,288","$8,705,146,914"
"Jun 26, 2021",$28.61,$30.01,$26.71,$29.71,"$560,342,710","$8,100,836,463"
"Jun 25, 2021",$31.17,$32.90,$28.04,$28.70,"$632,052,177","$7,824,384,002"
"Jun 24, 2021",$30.85,$32.99,$28.55,$31.18,"$641,150,364","$8,501,117,110"
"Jun 23, 2021",$26.91,$32.77,$25.70,$30.05,"$1,111,302,687","$8,192,451,330"
"Jun 22, 2021",$26.59,$28.71,$20.38,$26.77,"$1,258,580,061","$7,299,009,873"
"Jun 21, 2021",$35.26,$35.50,$25.95,$26.66,"$760,344,541","$7,267,805,028"
"Jun 20, 2021",$35.24,$35.93,$31.36,$35.32,"$452,587,531","$9,630,102,394"
"Jun 19, 2021",$36.82,$37.35,$34.98,$35.35,"$264,640,750","$9,638,669,476"
"Jun 18, 2021",$39.27,$39.43,$35.00,$36.65,"$424,163,369","$9,991,833,809"
"Jun 17, 2021",$39.69,$41.24,$38.29,$39.26,"$417,775,600","$10,704,997,764"
"Jun 16, 2021",$39.55,$41.50,$37.50,$39.70,"$576,016,902","$10,824,691,940"
"Jun 15, 2021",$40.54,$41.76,$39.44,$41.15,"$605,285,143","$11,220,024,465"
"Jun 14, 2021",$38.70,$40.48,$36.81,$38.71,"$477,871,463","$10,554,627,165"
"Jun 13, 2021",$36.51,$39.36,$34.78,$38.77,"$452,988,674","$10,570,271,764"
"Jun 12, 2021",$36.16,$37.61,$34.32,$36.44,"$549,070,417","$9,935,368,469"
"Jun 11, 2021",$41.11,$41.31,$35.31,$36.05,"$518,666,603","$9,827,512,516"
"Jun 10, 2021",$42.02,$43.00,$39.60,$41.10,"$595,246,689","$11,205,036,431"
"Jun 09, 2021",$41.28,$44.00,$39.37,$42.03,"$1,218,831,041","$11,459,435,797"
"Jun 08, 2021",$38.25,$42.48,$33.69,$41.52,"$1,786,996,802","$11,319,309,882"
"Jun 07, 2021",$42.25,$44.10,$38.09,$38.26,"$923,157,614","$10,431,744,177"
"Jun 06, 2021",$39.75,$43.38,$38.96,$42.31,"$794,387,364","$11,534,847,408"
"Jun 05, 2021",$37.42,$42.82,$37.10,$39.59,"$1,112,426,664","$10,792,461,951"
"Jun 04, 2021",$39.58,$39.61,$34.31,$37.42,"$1,056,279,506","$10,200,748,813"
"Jun 03, 2021",$34.02,$41.15,$33.79,$39.47,"$960,056,106","$10,761,246,545"
"Jun 02, 2021",$30.94,$35.04,$30.43,$33.96,"$497,567,418","$9,257,762,745"
"Jun 01, 2021",$32.77,$33.29,$29.88,$30.99,"$432,053,117","$8,447,741,687"
"May 31, 2021",$28.60,$32.98,$27.52,$32.82,"$534,826,504","$8,946,936,843"
"May 30, 2021",$27.41,$29.75,$25.65,$28.60,"$359,661,704","$7,798,155,351"
"May 29, 2021",$29.00,$30.02,$25.75,$27.38,"$376,859,866","$7,463,837,085"
"May 28, 2021",$33.68,$34.50,$28.07,$29.04,"$600,255,582","$7,917,193,697"
"May 27, 2021",$35.48,$35.53,$31.13,$33.58,"$649,389,058","$9,156,416,571"
"May 26, 2021",$30.05,$37.24,$29.01,$35.54,"$1,069,991,365","$9,689,483,978"
"May 25, 2021",$31.40,$33.13,$26.10,$30.00,"$909,470,305","$8,178,326,113"
"May 24, 2021",$24.50,$32.09,$24.50,$31.28,"$1,346,786,023","$8,529,072,275"
"May 23, 2021",$31.23,$32.44,$19.14,$24.69,"$1,925,832,341","$6,731,076,773"
"May 22, 2021",$38.99,$40.01,$31.25,$31.32,"$1,078,751,751","$8,537,799,811"
"May 21, 2021",$44.45,$47.65,$33.84,$38.81,"$1,769,762,028","$10,581,836,076"
"May 20, 2021",$35.04,$51.26,$32.32,$44.74,"$2,487,748,626","$12,198,547,361"
"May 19, 2021",$56.09,$57.53,$29.43,$35.11,"$2,772,224,999","$9,571,532,158"
"May 18, 2021",$46.66,$58.30,$46.19,$55.91,"$2,025,388,219","$15,243,420,387"
"May 17, 2021",$46.90,$51.88,$43.30,$46.86,"$1,951,921,366","$12,776,663,874"
"May 16, 2021",$43.40,$52.50,$41.92,$47.20,"$1,990,976,771","$12,868,711,981"
"May 15, 2021",$42.70,$45.39,$39.37,$43.46,"$500,445,722","$11,849,179,251"
"May 14, 2021",$41.03,$44.79,$39.99,$42.72,"$504,167,711","$11,646,488,804"
"May 13, 2021",$43.24,$45.42,$37.53,$41.00,"$1,016,860,656","$11,177,548,615"
"May 12, 2021",$44.59,$48.98,$42.46,$42.46,"$1,151,668,076","$11,575,451,927"
"May 11, 2021",$42.87,$45.15,$39.76,$44.58,"$473,731,333","$12,153,486,130"
"May 10, 2021",$44.34,$45.88,$39.56,$42.91,"$499,528,076","$11,698,772,287"
"May 09, 2021",$45.62,$47.12,$43.30,$44.33,"$510,603,312","$12,086,070,502"
"May 08, 2021",$43.15,$46.64,$42.30,$45.56,"$451,056,655","$12,421,778,451"
"May 07, 2021",$43.50,$46.06,$41.44,$43.16,"$514,344,601","$11,765,673,243"
"May 06, 2021",$44.97,$44.97,$42.59,$43.46,"$391,497,018","$11,847,643,596"
"May 05, 2021",$42.64,$45.93,$42.32,$44.92,"$503,781,975","$12,247,847,970"
"May 04, 2021",$45.98,$47.76,$42.31,$42.73,"$682,976,428","$11,649,676,283"
"May 03, 2021",$46.90,$49.01,$45.04,$45.93,"$609,194,252","$12,523,242,921"
"May 02, 2021",$49.50,$49.90,$45.98,$46.89,"$571,072,187","$12,784,244,033"
"May 01, 2021",$42.89,$49.84,$42.03,$49.51,"$859,524,423","$13,490,574,631"
"Apr 30, 2021",$42.50,$44.27,$41.24,$42.96,"$534,976,437","$11,604,419,645"
"Apr 29, 2021",$44.85,$46.07,$40.95,$42.46,"$772,259,307","$11,470,583,798"
"Apr 28, 2021",$43.16,$46.92,$40.67,$44.83,"$1,021,154,320","$12,103,108,335"
"Apr 27, 2021",$43.89,$46.55,$42.56,$43.24,"$904,891,996","$11,674,627,043"
"Apr 26, 2021",$47.54,$48.31,$43.37,$43.98,"$1,357,487,872","$11,867,353,942"
"Apr 25, 2021",$40.85,$48.43,$40.51,$47.37,"$1,583,800,800","$12,782,467,831"
"Apr 24, 2021",$37.26,$43.53,$34.68,$40.74,"$1,101,380,795","$10,993,246,511"
"Apr 23, 2021",$38.90,$41.46,$31.66,$36.98,"$1,612,232,268","$9,984,870,962"
"Apr 22, 2021",$32.68,$40.97,$31.60,$38.88,"$1,638,622,971","$10,498,268,248"
"Apr 21, 2021",$31.68,$35.00,$30.17,$32.51,"$729,130,141","$8,779,135,000"
"Apr 20, 2021",$31.48,$32.70,$28.93,$31.77,"$793,008,154","$8,578,513,611"
"Apr 19, 2021",$32.34,$36.08,$29.93,$31.68,"$1,219,130,981","$8,553,088,910"
"Apr 18, 2021",$25.14,$32.90,$21.54,$32.30,"$1,155,150,688","$8,722,397,355"
"Apr 17, 2021",$25.37,$26.82,$25.10,$25.10,"$201,720,376","$6,777,439,470"
"Apr 16, 2021",$27.82,$28.23,$24.97,$25.40,"$240,665,351","$6,857,767,812"
"Apr 15, 2021",$26.44,$28.25,$25.54,$27.82,"$221,346,739","$7,511,469,370"
"Apr 14, 2021",$27.40,$27.48,$24.79,$26.48,"$342,565,805","$7,148,779,205"
"Apr 13, 2021",$28.54,$28.80,$26.42,$27.44,"$258,183,912","$7,408,116,848"
"Apr 12, 2021",$27.92,$29.86,$26.84,$28.51,"$308,804,546","$7,698,811,333"
"Apr 11, 2021",$26.81,$28.69,$25.58,$27.93,"$232,938,762","$7,542,139,623"
"Apr 10, 2021",$27.65,$28.26,$25.96,$26.84,"$270,235,258","$7,247,692,204"
"Apr 09, 2021",$26.99,$29.01,$26.90,$27.78,"$282,477,938","$7,456,149,620"
"Apr 08, 2021",$26.51,$27.97,$25.72,$27.03,"$377,988,327","$7,256,370,567"
"Apr 07, 2021",$25.15,$27.49,$23.09,$26.48,"$676,846,221","$7,107,155,851"
"Apr 06, 2021",$22.98,$25.35,$21.88,$24.96,"$320,886,935","$6,695,596,354"
"Apr 05, 2021",$23.93,$24.78,$22.81,$22.98,"$264,085,329","$6,166,314,087"
"Apr 04, 2021",$22.53,$25.57,$22.21,$24.06,"$426,557,980","$6,455,269,614"
"Apr 03, 2021",$19.80,$23.83,$19.79,$22.55,"$483,057,740","$6,047,400,068"
"Apr 02, 2021",$19.08,$19.82,$18.57,$19.81,"$131,061,660","$5,312,121,532"
"Apr 01, 2021",$19.42,$20.36,$18.84,$19.08,"$173,731,886","$5,121,089,267"
"Mar 31, 2021",$19.10,$19.80,$18.16,$19.47,"$206,011,018","$5,220,539,301"
"Mar 30, 2021",$18.89,$20.87,$18.89,$19.23,"$264,028,427","$5,158,507,266"
"Mar 29, 2021",$18.08,$18.99,$17.70,$18.85,"$216,748,601","$5,056,832,100"
"Mar 28, 2021",$16.48,$19.39,$16.35,$18.02,"$426,120,062","$4,829,519,370"
"Mar 27, 2021",$14.79,$16.80,$14.76,$16.51,"$223,872,587","$4,425,303,443"
"Mar 26, 2021",$13.02,$14.80,$12.37,$14.78,"$149,987,319","$3,950,586,428"
"Mar 25, 2021",$13.65,$13.71,$12.61,$13.03,"$116,277,943","$3,479,892,567"
"Mar 24, 2021",$14.19,$15.37,$13.66,$13.66,"$118,813,690","$3,649,871,266"
"Mar 23, 2021",$14.85,$15.24,$14.10,$14.20,"$106,780,662","$3,801,136,716"
"Mar 22, 2021",$14.35,$16.60,$14.20,$14.92,"$260,995,136","$3,990,311,753"
"Mar 21, 2021",$14.22,$14.37,$13.67,$14.33,"$64,229,338","$3,833,292,243"
"Mar 20, 2021",$14.20,$14.98,$14.15,$14.21,"$68,049,683","$3,801,139,605"
"Mar 19, 2021",$14.23,$14.49,$13.93,$14.20,"$68,715,211","$3,797,317,089"
"Mar 18, 2021",$14.21,$14.75,$13.83,$14.23,"$79,074,263","$3,804,064,054"
"Mar 17, 2021",$13.63,$14.27,$13.13,$14.22,"$94,696,339","$3,799,767,227"
"Mar 16, 2021",$14.16,$14.28,$13.23,$13.62,"$112,303,590","$3,640,763,691"
"Mar 15, 2021",$14.48,$14.79,$13.70,$14.19,"$102,600,692","$3,791,467,511"
"Mar 14, 2021",$15.30,$15.35,$14.38,$14.51,"$90,232,804","$3,875,721,099"
"Mar 13, 2021",$14.56,$15.39,$13.92,$15.31,"$145,102,757","$4,089,578,510"
"Mar 12, 2021",$16.02,$16.49,$14.11,$14.55,"$185,287,457","$3,887,447,694"
"Mar 11, 2021",$14.22,$16.24,$13.70,$15.99,"$229,272,516","$4,270,242,448"
"Mar 10, 2021",$14.85,$15.19,$14.08,$14.23,"$103,150,901","$3,792,593,486"
"Mar 09, 2021",$13.62,$14.99,$13.32,$14.85,"$134,867,044","$3,948,141,943"
"Mar 08, 2021",$13.83,$13.87,$13.08,$13.60,"$115,525,659","$3,562,414,837"
"Mar 07, 2021",$13.04,$14.00,$12.73,$13.88,"$117,548,176","$3,634,579,983"
"Mar 06, 2021",$12.57,$13.27,$11.90,$13.04,"$118,851,546","$3,414,250,123"
"Mar 05, 2021",$13.07,$13.08,$12.18,$12.61,"$90,978,408","$3,302,676,699"
"Mar 04, 2021",$14.09,$14.26,$12.77,$13.10,"$116,364,466","$3,430,363,627"
"Mar 03, 2021",$13.96,$14.73,$13.77,$14.12,"$153,830,742","$3,696,875,107"
"Mar 02, 2021",$14.97,$15.22,$13.46,$13.96,"$178,549,852","$3,655,843,424"
"Mar 01, 2021",$13.11,$15.52,$13.06,$14.96,"$306,451,693","$3,916,870,452"
"Feb 28, 2021",$13.21,$13.78,$11.49,$13.09,"$300,493,226","$3,428,075,567"
"Feb 27, 2021",$13.60,$14.61,$13.06,$13.20,"$247,640,940","$3,457,387,613"
"Feb 26, 2021",$13.87,$15.48,$13.12,$13.59,"$289,687,328","$3,558,683,581"
"Feb 25, 2021",$17.23,$17.70,$13.80,$13.82,"$364,505,276","$3,618,415,995"
"Feb 24, 2021",$15.21,$18.15,$14.86,$17.30,"$375,439,707","$4,531,581,357"
"Feb 23, 2021",$14.42,$15.74,$11.60,$15.20,"$485,252,846","$3,981,284,943"
"Feb 22, 2021",$11.07,$14.55,$9.26,$14.45,"$574,136,241","$3,785,710,139"
"Feb 21, 2021",$9.99,$11.64,$9.89,$11.09,"$137,742,366","$2,903,297,330"
"Feb 20, 2021",$11.48,$11.79,$9.82,$10.00,"$140,264,810","$2,619,699,068"
"Feb 19, 2021",$8.98,$11.68,$8.56,$11.47,"$261,175,711","$3,002,856,057"
"Feb 18, 2021",$8.23,$9.28,$8.23,$8.98,"$77,306,770","$2,351,981,649"
"Feb 17, 2021",$8.30,$8.43,$7.54,$8.22,"$89,948,578","$2,153,494,093"
"Feb 16, 2021",$8.86,$8.98,$7.98,$8.30,"$71,625,205","$2,173,212,554"
"Feb 15, 2021",$8.72,$9.31,$7.84,$8.86,"$109,854,635","$2,320,890,605"
"Feb 14, 2021",$8.74,$9.22,$8.56,$8.74,"$93,500,423","$2,288,717,995"
"Feb 13, 2021",$9.24,$9.50,$8.68,$8.73,"$91,417,968","$2,287,031,137"
"Feb 12, 2021",$9.21,$9.92,$9.08,$9.25,"$91,484,664","$2,421,793,705"
"Feb 11, 2021",$9.08,$9.71,$8.76,$9.22,"$53,600,048","$2,413,501,984"
