Date,Close
2019-11-27,7530.5861925977415
2019-11-28,7430.528421708359
2019-11-29,7756.57747845632
2019-11-30,7555.480148191782
2019-12-01,7403.825286377891
2019-12-02,7312.907771114235
2019-12-03,7294.733897426482
2019-12-04,7194.116315385355
2019-12-05,7394.60504749164
2019-12-06,7545.32510869102
2019-12-07,7505.104674526516
2019-12-08,7521.550967511271
2019-12-09,7344.0003564370545
2019-12-10,7219.551950407479
2019-12-11,7200.989484081617
2019-12-12,7188.297186118925
2019-12-13,7251.880625321842
2019-12-14,7066.787192596606
2019-12-15,7111.068078134095
2019-12-16,6880.02863481374
2019-12-17,6611.660823655849
2019-12-18,7280.803714290031
2019-12-19,7151.176803053458
2019-12-20,7189.05606009714
2019-12-21,7141.259560279423
2019-12-22,7514.261913594116
2019-12-23,7323.010456111107
2019-12-24,7256.42045245815
2019-12-25,7192.413019130646
2019-12-26,7195.515057677068
2019-12-27,7241.957204816888
2019-12-28,7300.986628291075
2019-12-29,7390.268325156129
2019-12-30,7217.556039628972
2019-12-31,7166.499345770679
2020-01-01,7174.2009449080015
2020-01-02,6944.633323487037
2020-01-03,7308.20074799043
2020-01-04,7351.3370584982185
2020-01-05,7354.251687160928
2020-01-06,7764.778280295136
2020-01-07,8167.900347013059
2020-01-08,8034.199740110695
2020-01-09,7817.96469392413
2020-01-10,8189.3981621365765
2020-01-11,8019.212357418515
2020-01-12,8175.427085465839
2020-01-13,8105.807768014323
2020-01-14,8831.441199910272
2020-01-15,8803.109607312394
2020-01-16,8720.767239623434
2020-01-17,8899.179876988412
2020-01-18,8909.43202348992
2020-01-19,8701.709193392824
2020-01-20,8631.306780328427
2020-01-21,8721.209866122772
2020-01-22,8721.209866122772
2020-01-23,8389.879291561108
2020-01-24,8427.045925836761
2020-01-25,8333.576730823408
2020-01-26,8587.124834033195
2020-01-27,8895.369848704184
2020-01-28,9391.32822517557
2020-01-29,9276.33568487946
2020-01-30,9503.84894301182
2020-01-31,9332.071003411313
2020-02-01,9379.930020237562
2020-02-02,9322.73612573798
2020-02-03,9287.877580383045
2020-02-04,9157.21528285431
2020-02-05,9615.555368414347
2020-02-06,9757.214297290031
2020-02-07,9811.713611951614
2020-02-08,9908.182172243216
2020-02-09,10168.548996359817
2020-02-10,9863.22945124535
2020-02-11,10274.904005670689
2020-02-12,10353.912740607911
2020-02-13,10245.418520059115
2020-02-14,10370.484978855322
2020-02-15,9904.02691966806
2020-02-16,9945.776364509939
2020-02-17,9701.315927802763
2020-02-18,10183.632396193387
2020-02-19,9608.470316865021
2020-02-20,9603.50120906969
2020-02-21,9603.50120906969
2020-02-22,9673.661613934739
2020-02-23,9992.4355135272
2020-02-24,9660.936759203247
2020-02-25,9302.733873981115
2020-02-26,8785.641880099787
2020-02-27,8802.495067542715
2020-02-28,8697.60798001779
2020-02-29,8533.991321292988
2020-03-01,8533.272038803307
2020-03-02,8910.972602622673
2020-03-03,8750.795990008655
2020-03-04,8757.898618472504
2020-03-05,9067.443875216666
2020-03-06,9156.981085001164
2020-03-07,8902.128525743312
2020-03-08,8032.22110467498
2020-03-09,7935.200055454403
2020-03-10,7891.524649852718
2020-03-11,7936.249112025354
2020-03-12,4856.603170234324
2020-03-13,5637.493142111285
2020-03-14,5149.1665926448895
2020-03-15,5346.979751054098
2020-03-16,5026.130383234996
2020-03-17,5362.4237010787265
2020-03-18,5407.990430524198
2020-03-19,6194.2834297590225
2020-03-20,6230.400787362257
2020-03-21,6195.079255264034
2020-03-22,5818.664285642346
2020-03-23,6505.873789211087
2020-03-24,6770.527788672944
2020-03-25,6700.01029777173
2020-03-26,6763.60120875693
2020-03-27,6372.68498129357
2020-03-28,6262.198865058961
2020-03-29,5884.020072886346
2020-03-30,6398.632114678878
2020-03-31,6426.430723666024
2020-04-01,6652.039409162027
2020-04-02,6804.90764161893
2020-04-03,6740.65641582948
2020-04-04,6869.964267172568
2020-04-05,6778.251658112238
2020-04-06,7338.6303657545795
2020-04-07,7204.128267038053
2020-04-08,7368.253200813854
2020-04-09,7293.749128101697
2020-04-10,6875.388250401217
2020-04-11,6891.986274750409
2020-04-12,6908.005917008886
2020-04-13,6861.721203360034
2020-04-14,6872.059759595559
2020-04-15,6623.358438127539
2020-04-16,7115.49073487698
2020-04-17,7038.120927109519
2020-04-18,7259.463450779884
2020-04-19,7131.949106702961
2020-04-20,6840.913095504499
2020-04-21,6853.791082539049
2020-04-22,7132.243716451836
2020-04-23,7480.291313881851
2020-04-24,7507.440158330774
2020-04-25,7547.484980017807
2020-04-26,7703.005590247164
2020-04-27,7789.623471765658
2020-04-28,7766.7834384408525
2020-04-29,8780.052732783528
2020-04-30,8643.760114565239
2020-05-01,8824.019544749766
2020-05-02,8975.671084310528
2020-05-03,8906.851783204376
2020-05-04,8885.284463027709
2020-05-05,41790.48382746852
2020-05-06,9169.464333952672
2020-05-07,9997.270100285743
2020-05-08,9820.574351730855
2020-05-09,9530.449514314498
2020-05-10,8749.11303479034
2020-05-11,8619.360014455924
2020-05-12,8817.22056774593
2020-05-13,9305.808019528888
2020-05-14,9791.012241267183
2020-05-15,9304.284404381127
2020-05-16,9384.971266518618
2020-05-17,9672.133991082983
2020-05-18,9718.61682952162
2020-05-19,9787.890701422868
2020-05-20,9512.4807933977
2020-05-21,9028.378230234048
2020-05-22,9164.7488697385
2020-05-23,9180.463652866396
2020-05-24,8737.889652869411
2020-05-25,8893.27687623121
2020-05-26,8843.643947645664
2020-05-27,9192.346514356628
2020-05-28,9569.281704348066
2020-05-29,9425.317763917827
2020-05-30,9697.967443945086
2020-05-31,9456.934290255651
2020-06-01,10210.92420906
2020-06-02,9531.878473989358
2020-06-03,9657.948580471133
2020-06-04,9788.445832346926
2020-06-05,9622.277820296213
2020-06-06,9671.479765738253
2020-06-07,9752.69985157497
2020-06-08,9782.420184722447
2020-06-09,9776.637278651724
2020-06-10,9894.368404873416
2020-06-11,9284.472534628461
2020-06-12,9462.890337903607
2020-06-13,9467.058504496279
2020-06-14,9330.304378835344
2020-06-15,9427.057752594843
2020-06-16,9524.924319257541
2020-06-17,9455.1534754744
2020-06-18,9384.25384852065
2020-06-19,9296.755043819254
2020-06-20,9355.887728741347
2020-06-21,9285.02656914126
2020-06-22,9691.8924361699
2020-06-23,9621.003150907598
2020-06-24,9290.938204634733
2020-06-25,9242.289050127069
2020-06-26,9154.56299349551
2020-06-27,9004.01903858459
2020-06-28,9125.541740568662
2020-06-29,9184.6112896872
2020-06-30,9138.524962667714
2020-07-01,9238.81886096549
2020-07-02,9089.594752787605
2020-07-03,9073.422314811156
2020-07-04,9131.358307023163
2020-07-05,9090.025292060514
2020-07-06,9346.84939279002
2020-07-07,9255.878921905225
2020-07-08,9438.157292555485
2020-07-09,9240.555018705807
2020-07-10,9282.787249745816
2020-07-11,9233.338311044781
2020-07-12,9301.020066048346
2020-07-13,9235.595123584671
2020-07-14,9254.2825497204
2020-07-15,9193.007751347148
2020-07-16,9129.643578831356
2020-07-17,9154.060309935996
2020-07-18,9173.25884295365
2020-07-19,9213.561375046263
2020-07-20,9165.175448504719
2020-07-21,9393.660253551103
