Date,Close
2018-11-27,0.035971416989860304
2018-11-28,0.04180173507783895
2018-11-29,0.04146404376664582
2018-11-30,0.038375970948300406
2018-12-01,0.040883413261351094
2018-12-02,0.041086537619780004
2018-12-03,0.03795254273404133
2018-12-04,0.037052383565617616
2018-12-05,0.03362511827420882
2018-12-06,0.030098828799305952
2018-12-07,0.029533128090515576
2018-12-08,0.03008174932574902
2018-12-09,0.031051326535916073
2018-12-10,0.029574479797768085
2018-12-11,0.02902573087841931
2018-12-12,0.030248685764820853
2018-12-13,0.028784125759025392
2018-12-14,0.028029708491207665
2018-12-15,0.027843419331610737
2018-12-16,0.02867241179808515
2018-12-17,0.03237346115956215
2018-12-18,0.03438855509737606
2018-12-19,0.033923212471618454
2018-12-20,0.03898174545054278
2018-12-21,0.04033595453408361
2018-12-22,0.04175743352899614
2018-12-23,0.04395826820096089
2018-12-24,0.04533638336830374
2018-12-25,0.041410854650306576
2018-12-26,0.040896049487871275
2018-12-27,0.036305105725089146
2018-12-28,0.041578430040089986
2018-12-29,0.04073362090192313
2018-12-30,0.043195
2018-12-31,0.040428130177348795
2019-01-01,0.04228470028335322
2019-01-02,0.044711052288910445
2019-01-03,0.042243445659203675
2019-01-04,0.04348420907280697
2019-01-05,0.044348856507730156
2019-01-06,0.048691
2019-01-07,0.04790814821667097
2019-01-08,0.04819508676334787
2019-01-09,0.051932
2019-01-10,0.0441406221612786
2019-01-11,0.04378253684113103
2019-01-12,0.04331964473938417
2019-01-13,0.039911821837760916
2019-01-14,0.043877827192396586
2019-01-15,0.04239285626873277
2019-01-16,0.04434975114030478
2019-01-17,0.045062
2019-01-18,0.04387492951158825
2019-01-19,0.04538873790386835
2019-01-20,0.04284646362217441
2019-01-21,0.04262681308424511
2019-01-22,0.04339567281899698
2019-01-23,0.042704632535819465
2019-01-24,0.04284718406705068
2019-01-25,0.04235352668020828
2019-01-26,0.04225944710686566
2019-01-27,0.04064575075487233
2019-01-28,0.038533679811296455
2019-01-29,0.03781732769659189
2019-01-30,0.03929326344548863
2019-01-31,0.03800148909870974
2019-02-01,0.038267350980313516
2019-02-02,0.03888978538666728
2019-02-03,0.03775663397298298
2019-02-04,0.0374004897549765
2019-02-05,0.03761489107392169
2019-02-06,0.036368
2019-02-07,0.03602138910755537
2019-02-08,0.04027756834344743
2019-02-09,0.040746472115717185
2019-02-10,0.04251938031607574
2019-02-11,0.04126291491747913
2019-02-12,0.0412577544957553
2019-02-13,0.04069569791196477
2019-02-14,0.04006514000100007
2019-02-15,0.040215409124463544
2019-02-16,0.04061761889590709
2019-02-17,0.041125759607752194
2019-02-18,0.045258907087570056
2019-02-19,0.045773
2019-02-20,0.04707447020768806
2019-02-21,0.04457294729668634
2019-02-22,0.04561663166154057
2019-02-23,0.04840169002746188
2019-02-24,0.04164639839748739
2019-02-25,0.043398450646192216
2019-02-26,0.042799235252570685
2019-02-27,0.04278993739200015
2019-02-28,0.04260377100636794
2019-03-01,0.04283647915664629
2019-03-02,0.042373136493162385
2019-03-03,0.04184210909503482
2019-03-04,0.04010571136909553
2019-03-05,0.04278914905864872
2019-03-06,0.042360543645385364
2019-03-07,0.04257946215106939
2019-03-08,0.04217294304020279
2019-03-09,0.04656906583407929
2019-03-10,0.04536507100491029
2019-03-11,0.04705256598193253
2019-03-12,0.04692586546596726
2019-03-13,0.04613903562249045
2019-03-14,0.047424312702563406
2019-03-15,0.04956012156425609
2019-03-16,0.05109360462271516
2019-03-17,0.04964455453522886
2019-03-18,0.04974500923656231
2019-03-19,0.051846406914144556
2019-03-20,0.05336275803889239
2019-03-21,0.0521419241911259
2019-03-22,0.05776525026962247
2019-03-23,0.06315052847364702
2019-03-24,0.06117135644434111
2019-03-25,0.05814618782831769
2019-03-26,0.061411
2019-03-27,0.06675428287110036
2019-03-28,0.06520684294095945
2019-03-29,0.07128465971910962
2019-03-30,0.07180248523476838
2019-03-31,0.06985369169814633
2019-04-01,0.07201496510686362
2019-04-02,0.08613968908983335
2019-04-03,0.0909
2019-04-04,0.087276
2019-04-05,0.09103088468579058
2019-04-06,0.08986344593231116
2019-04-07,0.09036242895433888
2019-04-08,0.08694859233305918
2019-04-09,0.083719
2019-04-10,0.089702832492415
2019-04-11,0.0831997516801193
2019-04-12,0.08300730838881526
2019-04-13,0.08313176273260456
2019-04-14,0.08457390720646925
2019-04-15,0.08173883919074237
2019-04-16,0.08327567570285688
2019-04-17,0.08284505096244575
2019-04-18,0.08156197568395564
2019-04-19,0.07933602525686127
2019-04-20,0.07632590745669343
2019-04-21,0.07376338266869131
2019-04-22,0.07829115635305531
2019-04-23,0.07413332907349215
2019-04-24,0.07256986474578174
2019-04-25,0.068362
2019-04-26,0.06779283974325406
2019-04-27,0.06890562134633595
2019-04-28,0.06694129274093168
2019-04-29,0.0636742665107298
2019-04-30,0.06931
2019-05-01,0.06820077051125356
2019-05-02,0.06720029819661245
2019-05-03,0.06861487134313125
2019-05-04,0.06627214961549541
2019-05-05,0.06537368503954112
2019-05-06,0.0662425604345809
2019-05-07,0.06318399223702066
2019-05-08,0.06415775902497979
2019-05-09,0.061230371402899345
2019-05-10,0.06293673408011664
2019-05-11,0.07588254046530764
2019-05-12,0.07032259004334557
2019-05-13,0.07286682608854443
2019-05-14,0.08488527484110996
2019-05-15,0.09431893492494695
2019-05-16,0.087906
2019-05-17,0.08344448155279609
2019-05-18,0.07898
2019-05-19,0.08672911477026464
2019-05-20,0.08513974135907212
2019-05-21,0.08444570204885893
2019-05-22,0.07745838788779479
2019-05-23,0.08057967231477647
2019-05-24,0.08091301815919005
2019-05-25,0.08057785844384424
2019-05-26,0.08649110929325027
2019-05-27,0.09081261642502148
2019-05-28,0.093
2019-05-29,0.09099379867768434
2019-05-30,0.0840806415133254
2019-05-31,0.08914528739315358
2019-06-01,0.09059210704813227
2019-06-02,0.09654731935968444
2019-06-03,0.08771317017341806
2019-06-04,0.08242279810991436
2019-06-05,0.0827451588509119
2019-06-06,0.08311325527207984
2019-06-07,0.08543281319830998
2019-06-08,0.08398431190584683
2019-06-09,0.07898151040376522
2019-06-10,0.08548396146016593
2019-06-11,0.08775581168806659
2019-06-12,0.09652917520980982
2019-06-13,0.089690932132749
2019-06-14,0.09061514008200099
2019-06-15,0.09162574348549367
2019-06-16,0.09217063851715676
2019-06-17,0.09344231483675595
2019-06-18,0.08905097143918579
2019-06-19,0.08974
2019-06-20,0.08745525469600228
2019-06-21,0.08982129456318869
2019-06-22,0.0941680958170422
2019-06-23,0.09629673650696682
2019-06-24,0.0980048686659154
2019-06-25,0.0956671082777023
2019-06-26,0.09624020139927428
2019-06-27,0.084912
2019-06-28,0.08826991645335477
2019-06-29,0.0898397802703063
2019-06-30,0.082022
2019-07-01,0.0831482697430463
2019-07-02,0.08042592598874773
2019-07-03,0.08271224505051425
2019-07-04,0.077477
2019-07-05,0.07639442319253685
2019-07-06,0.07726277151411576
2019-07-07,0.08016658535966117
2019-07-08,0.08053901088048104
2019-07-09,0.07815554142015609
2019-07-10,0.07163292345014692
2019-07-11,0.0652582641002582
2019-07-12,0.06954081590870176
2019-07-13,0.0667239223829669
2019-07-14,0.05943487714000228
2019-07-15,0.05901204405483953
2019-07-16,0.05174517734430866
2019-07-17,0.05507403638947736
2019-07-18,0.058524013356454394
2019-07-19,0.05986620815572538
2019-07-20,0.06282919020697741
2019-07-21,0.06116942682506999
2019-07-22,0.05934729832271865
2019-07-23,0.05559138606984032
2019-07-24,0.05899311892968483
2019-07-25,0.05851867896335786
2019-07-26,0.06271952022991872
2019-07-27,0.05981473789288094
2019-07-28,0.05921025595641743
2019-07-29,0.06024130198508199
2019-07-30,0.05976587009503179
2019-07-31,0.060109712361382274
2019-08-01,0.05879508251285803
2019-08-02,0.05745210630013037
2019-08-03,0.05776832713045901
2019-08-04,0.05631528456155386
2019-08-05,0.05643651255456059
2019-08-06,0.05337457399823436
2019-08-07,0.05187441369717115
2019-08-08,0.05199549993121423
2019-08-09,0.047559084495738264
2019-08-10,0.051719566396109216
2019-08-11,0.05490555769085731
2019-08-12,0.05293070946010494
2019-08-13,0.05253390759132325
2019-08-14,0.046983
2019-08-15,0.0473787219030894
2019-08-16,0.046812349511468836
2019-08-17,0.04736542425411649
2019-08-18,0.050693297214522176
2019-08-19,0.0501334860558732
2019-08-20,0.04909605743683292
2019-08-21,0.04719501342557112
2019-08-22,0.04934999226802471
2019-08-23,0.0499
2019-08-24,0.050202255528424
2019-08-25,0.04957074470135305
2019-08-26,0.04955324379145212
2019-08-27,0.049855067265043004
2019-08-28,0.04588778487062784
2019-08-29,0.04449055887570899
2019-08-30,0.04471459299100111
2019-08-31,0.044846785416296414
2019-09-01,0.04451021154263172
2019-09-02,0.04548197409768515
2019-09-03,0.046729756449537765
2019-09-04,0.04548425053456546
2019-09-05,0.04442644387324236
2019-09-06,0.044350642488935964
2019-09-07,0.046083991806764174
2019-09-08,0.04662934872747594
2019-09-09,0.046819861446092154
2019-09-10,0.0464014945319371
2019-09-11,0.044889276389656424
2019-09-12,0.04543142317868488
2019-09-13,0.04579565545395803
2019-09-14,0.046621917755770785
2019-09-15,0.04667837789509173
2019-09-16,0.04706743458730507
2019-09-17,0.04891777042840943
2019-09-18,0.05311267797729365
2019-09-19,0.052424568268077995
