Date,Close
2019-11-27,152.88868798758833
2019-11-28,151.05622865790713
2019-11-29,154.66822806265577
2019-11-30,151.7722876701693
2019-12-01,151.04368226030252
2019-12-02,149.01912778545542
2019-12-03,147.35970707178538
2019-12-04,145.39696429096017
2019-12-05,148.07537868771453
2019-12-06,148.77470823171723
2019-12-07,147.36906474260832
2019-12-08,150.6740234688551
2019-12-09,147.36963571297895
2019-12-10,145.56532154715003
2019-12-11,143.23246169452358
2019-12-12,144.72666706835594
2019-12-13,144.6199893978222
2019-12-14,141.7910391061354
2019-12-15,142.42675909477214
2019-12-16,132.42326202045862
2019-12-17,121.71567369348934
2019-12-18,132.83465600222584
2019-12-19,128.14347573808797
2019-12-20,128.3287768483401
2019-12-21,127.06419424015145
2019-12-22,132.37007498676888
2019-12-23,128.09749475075463
2019-12-24,127.77291040966311
2019-12-25,124.93592575187206
2019-12-26,125.49096174404133
2019-12-27,126.24595854721024
2019-12-28,127.90073403309444
2019-12-29,134.35940421923763
2019-12-30,131.06200084931092
2019-12-31,128.60753602879294
2020-01-01,130.21114165225777
2020-01-02,126.683736459248
2020-01-03,133.7287720072242
2020-01-04,134.10717170688164
2020-01-05,135.2169184398628
2020-01-06,144.25752987607777
2020-01-07,143.13896002965402
2020-01-08,140.57656222432627
2020-01-09,137.82605101038274
2020-01-10,144.66472350527636
2020-01-11,142.71433063843165
2020-01-12,146.21980337852355
2020-01-13,143.61543314811195
2020-01-14,165.97794295682007
2020-01-15,166.1578812595471
2020-01-16,164.3866428111073
2020-01-17,169.97756546568888
2020-01-18,174.1399421194208
2020-01-19,166.88433509451227
2020-01-20,166.64224112601084
2020-01-21,169.1589057195374
2020-01-22,169.1589057195374
2020-01-23,162.60357820007334
2020-01-24,162.35731320814608
2020-01-25,160.03516564690378
2020-01-26,167.42677177448363
2020-01-27,169.8436253551736
2020-01-28,176.0222055273151
2020-01-29,173.3557307214821
2020-01-30,184.3754026362364
2020-01-31,179.7066399975978
2020-02-01,183.4184698279109
2020-02-02,188.34402617103552
